Id,SalePrice
2626,"156,008.154154"
2627,"188,102.75197"
2628,"374,879.777431"
2629,"391,588.389874"
2630,"365,600.317717"
2631,"382,543.206215"
2632,"331,147.432327"
2633,"266,951.858997"
2634,"310,732.573271"
2635,"151,622.608304"
2636,"210,268.735886"
2637,"168,878.227472"
2638,"228,914.439678"
2639,"177,904.933691"
2640,"115,537.442267"
2641,"90,955.935419"
2642,"207,694.038749"
2643,"176,163.002849"
2644,"137,548.834085"
2645,"137,257.054448"
2646,"98,988.913"
2647,"126,802.965999"
2648,"163,143.217564"
2649,"146,967.560053"
2650,"150,596.97628"
2651,"163,556.873798"
2652,"340,048.640966"
2653,"253,515.064716"
2654,"256,325.989962"
2655,"303,278.08857"
2656,"299,277.305603"
2657,"286,852.747202"
2658,"256,534.129381"
2659,"275,043.964386"
2660,"300,257.086754"
2661,"305,351.048708"
2662,"305,324.167013"
2663,"250,783.532858"
2664,"254,486.232996"
2665,"285,154.163837"
2666,"258,858.472109"
2667,"167,758.479714"
2668,"196,544.319391"
2669,"152,550.563216"
2670,"319,496.184587"
2671,"173,593.595624"
2672,"164,099.231362"
2673,"181,632.786989"
2674,"201,993.703842"
2675,"181,289.926171"
2676,"182,510.882616"
2677,"147,066.310048"
2678,"251,307.815313"
2679,"188,799.008727"
2680,"244,972.30351"
2681,"325,942.724943"
2682,"273,499.369621"
2683,"382,783.055305"
2684,"259,919.762611"
2685,"311,648.011208"
2686,"231,659.665704"
2687,"277,406.603098"
2688,"217,687.755823"
2689,"245,146.542788"
2690,"353,802.204132"
2691,"179,549.455643"
2692,"123,729.31838"
2693,"146,455.094218"
2694,"137,453.436852"
2695,"186,109.647155"
2696,"163,590.461016"
2697,"168,542.817235"
2698,"176,241.055131"
2699,"151,421.040297"
2700,"163,394.093513"
2701,"154,998.108745"
2702,"121,852.740645"
2703,"185,294.643044"
2704,"173,245.161772"
2705,"118,632.547557"
2706,"105,986.051261"
2707,"122,304.141521"
2708,"123,424.090445"
2709,"94,440.072775"
2710,"118,344.120681"
2711,"295,772.492886"
2712,"330,549.21031"
2713,"176,125.749946"
2714,"157,808.914781"
2715,"152,196.720243"
2716,"133,605.152369"
2717,"209,211.394191"
2718,"227,585.881948"
2719,"150,817.170739"
2720,"178,259.551525"
2721,"134,865.07535"
2722,"138,951.331377"
2723,"142,048.865557"
2724,"112,079.85878"
2725,"111,574.210227"
2726,"140,904.337168"
2727,"173,006.564379"
2728,"182,900.235057"
2729,"133,866.742253"
2730,"123,261.779547"
2731,"156,724.229455"
2732,"124,353.282154"
2733,"157,468.989491"
2734,"154,715.165496"
2735,"128,641.12854"
2736,"136,454.492807"
2737,"118,769.623339"
2738,"161,041.43858"
2739,"170,737.057924"
2740,"132,378.786802"
2741,"146,343.514323"
2742,"179,357.632995"
2743,"140,874.84777"
2744,"143,687.531352"
2745,"138,251.528144"
2746,"98,867.461085"
2747,"174,213.513732"
2748,"141,104.370356"
2749,"146,173.641086"
2750,"127,045.050263"
2751,"133,144.766092"
2752,"236,060.604453"
2753,"105,752.103031"
2754,"224,281.087518"
2755,"145,424.485207"
2756,"101,709.05292"
2757,"82,330.144942"
2758,"114,677.876234"
2759,"353,601.187468"
2760,"120,168.149471"
2761,"146,747.618914"
2762,"138,239.577413"
2763,"208,346.739411"
2764,"184,201.911092"
2765,"275,060.266256"
2766,"158,422.142267"
2767,"101,249.016821"
2768,"128,546.848893"
2769,"99,428.787827"
2770,"163,891.136646"
2771,"131,071.642041"
2772,"116,410.687566"
2773,"197,916.314006"
2774,"141,150.206327"
2775,"127,755.567431"
2776,"178,887.799382"
2777,"191,199.421883"
2778,"158,424.168825"
2779,"164,739.68327"
2780,"131,230.294704"
2781,"110,616.706312"
2782,"100,291.55761"
2783,"109,699.115157"
2784,"130,228.087306"
2785,"148,077.577353"
2786,"58,270.487934"
2787,"120,896.100998"
2788,"80,120.824277"
2789,"177,117.362618"
2790,"127,734.929323"
2791,"121,670.871973"
2792,"77,972.754836"
2793,"187,170.788646"
2794,"80,683.849752"
2795,"123,998.112977"
2796,"105,837.412179"
2797,"200,603.783131"
2798,"121,269.412339"
2799,"156,478.896737"
2800,"90,452.171862"
2801,"117,917.984724"
2802,"141,569.61441"
2803,"191,265.538335"
2804,"139,207.541943"
2805,"141,649.976373"
2806,"95,906.950533"
2807,"152,699.932456"
2808,"146,875.351667"
2809,"169,712.767005"
2810,"93,924.827874"
2811,"149,380.490184"
2812,"157,204.791903"
2813,"137,524.172664"
2814,"193,093.076348"
2815,"131,325.84095"
2816,"211,511.999369"
2817,"137,991.368771"
2818,"137,531.220913"
2819,"181,681.17106"
2820,"163,292.974234"
2821,"96,497.997642"
2822,"272,582.381964"
2823,"255,995.839834"
2824,"157,224.565744"
2825,"151,314.70561"
2826,"129,990.398884"
2827,"153,175.681829"
2828,"209,020.867944"
2829,"250,269.383192"
2830,"254,740.774632"
2831,"198,706.98452"
2832,"201,499.000192"
2833,"268,734.127283"
2834,"252,553.761005"
2835,"208,683.848381"
2836,"195,051.133633"
2837,"142,172.515392"
2838,"122,981.980443"
2839,"136,295.452714"
2840,"166,115.85021"
2841,"140,996.277332"
2842,"209,485.977888"
2843,"122,441.127896"
2844,"138,814.553618"
2845,"102,633.573115"
2846,"166,012.182832"
2847,"176,550.462842"
2848,"185,830.697417"
2849,"247,039.750218"
2850,"218,718.30523"
2851,"246,577.322483"
2852,"199,993.863702"
2853,"203,620.538116"
2854,"124,678.075314"
2855,"210,593.670607"
2856,"196,844.488382"
2857,"185,843.452811"
2858,"159,847.930074"
2859,"114,901.24464"
2860,"89,720.621705"
2861,"100,820.697844"
2862,"231,389.343739"
2863,"120,701.32792"
2864,"271,635.502577"
2865,"146,992.012858"
2866,"229,189.947248"
2867,"104,398.652911"
2868,"148,591.145873"
2869,"114,313.907921"
2870,"125,614.6878"
2871,"119,319.617748"
2872,"53,183.25758"
2873,"81,994.965672"
2874,"145,295.500755"
2875,"125,937.327743"
2876,"197,017.371655"
2877,"152,504.712343"
2878,"205,994.084477"
2879,"131,428.927183"
2880,"115,296.952426"
2881,"155,555.441976"
2882,"150,249.108672"
2883,"214,263.722301"
2884,"202,647.522092"
2885,"180,513.66508"
2886,"188,091.948628"
2887,"134,139.180183"
2888,"154,855.206609"
2889,"71,866.929531"
2890,"92,546.962202"
2891,"151,087.56721"
2892,"77,701.665461"
2893,"103,665.456176"
2894,"82,606.628537"
2895,"241,282.060742"
2896,"202,368.944883"
2897,"193,443.134427"
2898,"225,451.931357"
2899,"204,201.832414"
2900,"155,205.68192"
2901,"185,004.800558"
2902,"182,129.994035"
2903,"319,478.154182"
2904,"271,307.2896"
2905,"84,124.483168"
2906,"200,213.819742"
2907,"131,985.94749"
2908,"130,339.741707"
2909,"162,090.986967"
2910,"82,261.525095"
2911,"82,377.873361"
2912,"143,712.997437"
2913,"97,053.073347"
2914,"85,824.660957"
2915,"92,990.383506"
2916,"93,038.856983"
2917,"151,569.56017"
2918,"65,407.089889"
2919,"214,465.707541"
